Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Tipo Kiosco,Chrome 92.0.4515.107,,,2021-07-26 09:26:40,2021-07-26 09:28:37,"1m - 57,138s",PASSED
,,,,,,,
Test Cases/0 Jornadas/Tipo Kiosco,Chrome 92.0.4515.107,,,2021-07-26 09:26:42,2021-07-26 09:28:37,"1m - 55,359s",PASSED
"callTestCase(findTestCase(""Inicio Sesion sin variables""), [:], STOP_ON_FAILURE)",Chrome 92.0.4515.107,,,2021-07-26 09:26:44,2021-07-26 09:27:13,"29,410s",PASSED
"click(findTestObject(""1Inicio/img_Configuracion""))",Chrome 92.0.4515.107,,,2021-07-26 09:27:13,2021-07-26 09:27:16,"2,286s",PASSED
delay(3),Chrome 92.0.4515.107,,,2021-07-26 09:27:16,2021-07-26 09:27:19,"3,011s",PASSED
"click(findTestObject(""Configuracion/1Principal/img_Jornadas de Atencion""))",Chrome 92.0.4515.107,,,2021-07-26 09:27:19,2021-07-26 09:27:21,"2,503s",PASSED
delay(3),Chrome 92.0.4515.107,,,2021-07-26 09:27:21,2021-07-26 09:27:24,"3,005s",PASSED
"click(findTestObject(""Configuracion/Jornadas de Atencion/0Oficinas Emergente/a_Seleccionar""))",Chrome 92.0.4515.107,,,2021-07-26 09:27:24,2021-07-26 09:27:25,"0,743s",PASSED
delay(3),Chrome 92.0.4515.107,,,2021-07-26 09:27:25,2021-07-26 09:27:28,"3,028s",PASSED
"setText(findTestObject(""Configuracion/Jornadas de Atencion/2Lista de Jornadas/input_TextoABuscar""), ""Kiosco"")",Chrome 92.0.4515.107,Tipo de Jornada,,2021-07-26 09:27:28,2021-07-26 09:27:30,"1,702s",PASSED
delay(3),Chrome 92.0.4515.107,,,2021-07-26 09:27:30,2021-07-26 09:27:33,"3,021s",PASSED
"click(findTestObject(""Configuracion/Jornadas de Atencion/2Lista de Jornadas/a_Seleccionar""))",Chrome 92.0.4515.107,,,2021-07-26 09:27:33,2021-07-26 09:27:34,"1,289s",PASSED
delay(3),Chrome 92.0.4515.107,,,2021-07-26 09:27:34,2021-07-26 09:27:37,"3,023s",PASSED
"selectOptionByLabel(findTestObject(""Configuracion/Jornadas de Atencion/2Edicion/select_Tipo""), ""Kiosco"", false)",Chrome 92.0.4515.107,Tipo de Jornada,,2021-07-26 09:27:37,2021-07-26 09:27:38,"1,288s",PASSED
delay(3),Chrome 92.0.4515.107,,,2021-07-26 09:27:38,2021-07-26 09:27:41,"3,018s",PASSED
"scrollToPosition(0, 0)",Chrome 92.0.4515.107,,,2021-07-26 09:27:41,2021-07-26 09:27:42,"0,468s",PASSED
delay(3),Chrome 92.0.4515.107,,,2021-07-26 09:27:42,2021-07-26 09:27:45,"3,031s",PASSED
"click(findTestObject(""Configuracion/Jornadas de Atencion/2Edicion/img_Actualizar2""))",Chrome 92.0.4515.107,,,2021-07-26 09:27:45,2021-07-26 09:27:46,"1,141s",PASSED
delay(3),Chrome 92.0.4515.107,,,2021-07-26 09:27:46,2021-07-26 09:27:49,"3,016s",PASSED
takeFullPageScreenshot(),Chrome 92.0.4515.107,,,2021-07-26 09:27:49,2021-07-26 09:27:52,"2,892s",PASSED
delay(3),Chrome 92.0.4515.107,,,2021-07-26 09:27:52,2021-07-26 09:27:55,"3,027s",PASSED
