Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
17.Terminal.Abrir Terminal PopUp,Edge Chromiume 18,"Proceso con el cual se cambia la forma de abrir la terminal 
0=PopUp y 1=Emergente",,2021-05-28 11:52:52,2021-05-28 11:55:03,"2m - 10,882s",FAILED
,,,,,,,
Test Cases/17.Terminal.Abrir Terminal PopUp,Edge Chromiume 18,"0= popup
1=emergente",,2021-05-28 11:53:04,2021-05-28 11:55:03,"1m - 58,760s",FAILED
"callTestCase(findTestCase(""Inicio Sesion sin variables""), [:], STOP_ON_FAILURE)",Edge Chromiume 18,,,2021-05-28 11:53:07,2021-05-28 11:53:37,"30,355s",PASSED
"click(findTestObject(""1Inicio/img_Configuracion""))",Edge Chromiume 18,,,2021-05-28 11:53:37,2021-05-28 11:53:39,"1,753s",PASSED
delay(3),Edge Chromiume 18,,,2021-05-28 11:53:39,2021-05-28 11:53:42,"3,006s",PASSED
"click(findTestObject(""Configuracion/1Principal/img_Sistema""))",Edge Chromiume 18,,,2021-05-28 11:53:42,2021-05-28 11:53:43,"0,632s",PASSED
delay(3),Edge Chromiume 18,,,2021-05-28 11:53:43,2021-05-28 11:53:46,"3,012s",PASSED
"click(findTestObject(""Configuracion/Sistema/1Principal/img_Parametros Generales""))",Edge Chromiume 18,,,2021-05-28 11:53:46,2021-05-28 11:53:46,"0,788s",PASSED
delay(3),Edge Chromiume 18,,,2021-05-28 11:53:46,2021-05-28 11:53:49,"3,011s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Pestanas/a_Elementos de sistema""))",Edge Chromiume 18,,,2021-05-28 11:53:49,2021-05-28 11:53:51,"1,169s",PASSED
delay(3),Edge Chromiume 18,,,2021-05-28 11:53:51,2021-05-28 11:53:54,"3,259s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtros LLave/span_0filtro llave""))",Edge Chromiume 18,,,2021-05-28 11:53:54,2021-05-28 11:53:55,"1,038s",PASSED
"mouseOver(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtros LLave/span_1Filtro""))",Edge Chromiume 18,,,2021-05-28 11:53:55,2021-05-28 11:53:57,"1,672s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtro 1er valor/span_select""))",Edge Chromiume 18,,,2021-05-28 11:53:57,2021-05-28 11:53:58,"1,145s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtro 1er valor/li_Contiene""))",Edge Chromiume 18,,,2021-05-28 11:53:58,2021-05-28 11:53:59,"0,989s",PASSED
"setText(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtro 1er valor/input_Texto a buscar1""), ""Terminal.AbrirTerminalPopUp"")",Edge Chromiume 18,Buscar la terminal Popup,,2021-05-28 11:53:59,2021-05-28 11:54:01,"1,818s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/botones filtro/btn_Filtrar""))",Edge Chromiume 18,,,2021-05-28 11:54:01,2021-05-28 11:54:02,"1,161s",PASSED
delay(2),Edge Chromiume 18,,,2021-05-28 11:54:02,2021-05-28 11:54:04,"2,006s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Cambiar Parametro Valor/a_Editar""))",Edge Chromiume 18,,,2021-05-28 11:54:04,2021-05-28 11:54:05,"0,985s",PASSED
delay(2),Edge Chromiume 18,,,2021-05-28 11:54:05,2021-05-28 11:54:07,"2,028s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Cambiar Parametro Valor/input_Valor""), STOP_ON_FAILURE)",Edge Chromiume 18,Cambiamos a 1= ventana emergente; 0=PopUp,,2021-05-28 11:54:07,2021-05-28 11:54:08,"0,813s",PASSED
"sendKeys(findTestObject(null), ""1"")",Edge Chromiume 18,,,2021-05-28 11:54:08,2021-05-28 11:54:08,"0,820s",PASSED
delay(2),Edge Chromiume 18,,,2021-05-28 11:54:08,2021-05-28 11:54:10,"2,018s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Cambiar Parametro Valor/a_Guardar""))",Edge Chromiume 18,,,2021-05-28 11:54:10,2021-05-28 11:54:12,"1,348s",PASSED
delay(3),Edge Chromiume 18,,,2021-05-28 11:54:12,2021-05-28 11:54:15,"3,011s",PASSED
"click(findTestObject(""1Inicio/a_Inicio""))",Edge Chromiume 18,,,2021-05-28 11:54:15,2021-05-28 11:54:15,"0,762s",PASSED
delay(3),Edge Chromiume 18,,,2021-05-28 11:54:15,2021-05-28 11:54:18,"3,010s",PASSED
"callTestCase(findTestCase(""0 Llamar Turno""), [:], STOP_ON_FAILURE)",Edge Chromiume 18,,,2021-05-28 11:54:18,2021-05-28 11:55:03,"44,428s",FAILED
