Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
64.UsuarioCliente.Destino,Edge Chromiume 18,"INdica el destino del usuario cliente. 0=turno, 1=servicio. Con 0 al colocar datos del usuario éstos se conservarán al realizar una nueva transacción.",,2021-05-31 11:17:26,2021-05-31 11:21:14,"3m - 47,931s",PASSED
,,,,,,,
Test Cases/64.UsuarioCliente.Destino 0Turno,Edge Chromiume 18,,,2021-05-31 11:17:31,2021-05-31 11:19:27,"1m - 55,484s",PASSED
"callTestCase(findTestCase(""Inicio Sesion sin variables""), [:], STOP_ON_FAILURE)",Edge Chromiume 18,,,2021-05-31 11:17:33,2021-05-31 11:17:51,"17,619s",PASSED
"click(findTestObject(""1Inicio/img_Configuracion""))",Edge Chromiume 18,,,2021-05-31 11:17:51,2021-05-31 11:17:51,"0,613s",PASSED
delay(3),Edge Chromiume 18,,,2021-05-31 11:17:51,2021-05-31 11:17:54,"3,008s",PASSED
"click(findTestObject(""Configuracion/1Principal/img_Sistema""))",Edge Chromiume 18,,,2021-05-31 11:17:54,2021-05-31 11:17:55,"0,488s",PASSED
delay(3),Edge Chromiume 18,,,2021-05-31 11:17:55,2021-05-31 11:17:58,"3,011s",PASSED
"click(findTestObject(""Configuracion/Sistema/1Principal/img_Parametros Generales""))",Edge Chromiume 18,,,2021-05-31 11:17:58,2021-05-31 11:17:58,"0,429s",PASSED
delay(3),Edge Chromiume 18,,,2021-05-31 11:17:58,2021-05-31 11:18:01,"3,006s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Pestanas/a_Elementos de sistema""))",Edge Chromiume 18,Cambiar pestaña,,2021-05-31 11:18:01,2021-05-31 11:18:02,"0,676s",PASSED
delay(3),Edge Chromiume 18,,,2021-05-31 11:18:02,2021-05-31 11:18:05,"3,007s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtros LLave/span_0filtro llave""))",Edge Chromiume 18,,,2021-05-31 11:18:05,2021-05-31 11:18:06,"0,696s",PASSED
