Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
64.UsuarioCliente.Destino,Edge Chromiume 18,"INdica el destino del usuario cliente. 0=turno, 1=servicio. Con 0 al colocar datos del usuario éstos se conservarán al realizar una nueva transacción.",,2021-05-31 13:33:51,2021-05-31 13:37:02,"3m - 11,267s",FAILED
,,,,,,,
Test Cases/64.UsuarioCliente.Destino 0Turno,Edge Chromiume 18,,,2021-05-31 13:33:57,2021-05-31 13:35:52,"1m - 55,133s",PASSED
"callTestCase(findTestCase(""Inicio Sesion sin variables""), [:], STOP_ON_FAILURE)",Edge Chromiume 18,,,2021-05-31 13:33:59,2021-05-31 13:34:15,"16,503s",PASSED
"click(findTestObject(""1Inicio/img_Configuracion""))",Edge Chromiume 18,,,2021-05-31 13:34:15,2021-05-31 13:34:16,"0,779s",PASSED
delay(3),Edge Chromiume 18,,,2021-05-31 13:34:16,2021-05-31 13:34:19,"3,009s",PASSED
"click(findTestObject(""Configuracion/1Principal/img_Sistema""))",Edge Chromiume 18,,,2021-05-31 13:34:19,2021-05-31 13:34:19,"0,448s",PASSED
delay(3),Edge Chromiume 18,,,2021-05-31 13:34:19,2021-05-31 13:34:22,"3,006s",PASSED
"click(findTestObject(""Configuracion/Sistema/1Principal/img_Parametros Generales""))",Edge Chromiume 18,,,2021-05-31 13:34:22,2021-05-31 13:34:23,"0,450s",PASSED
delay(3),Edge Chromiume 18,,,2021-05-31 13:34:23,2021-05-31 13:34:26,"3,005s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Pestanas/a_Elementos de sistema""))",Edge Chromiume 18,Cambiar pestaña,,2021-05-31 13:34:26,2021-05-31 13:34:26,"0,614s",PASSED
delay(3),Edge Chromiume 18,,,2021-05-31 13:34:26,2021-05-31 13:34:29,"3,005s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtros LLave/span_0filtro llave""))",Edge Chromiume 18,,,2021-05-31 13:34:29,2021-05-31 13:34:30,"0,675s",PASSED
"mouseOver(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtros LLave/span_1Filtro""))",Edge Chromiume 18,,,2021-05-31 13:34:30,2021-05-31 13:34:31,"1,038s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtro 1er valor/span_select""))",Edge Chromiume 18,,,2021-05-31 13:34:31,2021-05-31 13:34:32,"0,866s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtro 1er valor/li_Contiene""))",Edge Chromiume 18,,,2021-05-31 13:34:32,2021-05-31 13:34:33,"0,621s",PASSED
"setText(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtro 1er valor/input_Texto a buscar1""), ""UsuarioCliente.Destino"")",Edge Chromiume 18,UsuarioCliente.Destino,,2021-05-31 13:34:33,2021-05-31 13:34:34,"1,160s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/botones filtro/btn_Filtrar""))",Edge Chromiume 18,,,2021-05-31 13:34:34,2021-05-31 13:34:34,"0,628s",PASSED
delay(2),Edge Chromiume 18,,,2021-05-31 13:34:34,2021-05-31 13:34:36,"2,007s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Cambiar Parametro Valor/a_Editar""))",Edge Chromiume 18,,,2021-05-31 13:34:36,2021-05-31 13:34:37,"0,771s",PASSED
delay(2),Edge Chromiume 18,,,2021-05-31 13:34:37,2021-05-31 13:34:39,"2,017s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Cambiar Parametro Valor/input_Valor""), STOP_ON_FAILURE)",Edge Chromiume 18,0 =el turno es asignado al mismo cliente aunque se haga una nueva transacción,,2021-05-31 13:34:39,2021-05-31 13:34:40,"0,538s",PASSED
"sendKeys(findTestObject(null), ""0"")",Edge Chromiume 18,,,2021-05-31 13:34:40,2021-05-31 13:34:40,"0,638s",PASSED
delay(2),Edge Chromiume 18,,,2021-05-31 13:34:40,2021-05-31 13:34:42,"2,001s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Cambiar Parametro Valor/a_Guardar""))",Edge Chromiume 18,,,2021-05-31 13:34:42,2021-05-31 13:34:43,"0,568s",PASSED
delay(3),Edge Chromiume 18,,,2021-05-31 13:34:43,2021-05-31 13:34:46,"3,008s",PASSED
"click(findTestObject(""1Inicio/a_Inicio""))",Edge Chromiume 18,,,2021-05-31 13:34:46,2021-05-31 13:34:47,"0,625s",PASSED
delay(3),Edge Chromiume 18,,,2021-05-31 13:34:47,2021-05-31 13:34:50,"3,002s",PASSED
"click(findTestObject(""1Inicio/img_Operacion""))",Edge Chromiume 18,,,2021-05-31 13:34:50,2021-05-31 13:34:50,"0,443s",PASSED
delay(3),Edge Chromiume 18,,,2021-05-31 13:34:50,2021-05-31 13:34:53,"3,009s",PASSED
"click(findTestObject(""2 Operacion/Elementos Del Sistema""))",Edge Chromiume 18,,,2021-05-31 13:34:53,2021-05-31 13:34:53,"0,458s",PASSED
delay(3),Edge Chromiume 18,,,2021-05-31 13:34:53,2021-05-31 13:34:56,"3,006s",PASSED
