Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
114.Terminal.TiempoLimiteModal,Chrome 91.0.4472.101,Se coloca tiempo en segundos para que desaparezca una ventana modal del sistema.,,2021-06-10 11:52:22,2021-06-10 11:54:27,"2m - 4,837s",PASSED
,,,,,,,
Test Cases/114.Terminal.TiempoLimiteModal,Chrome 91.0.4472.101,,,2021-06-10 11:52:28,2021-06-10 11:54:27,"1m - 59,415s",PASSED
"callTestCase(findTestCase(""Inicio Sesion sin variables""), [:], STOP_ON_FAILURE)",Chrome 91.0.4472.101,,,2021-06-10 11:52:30,2021-06-10 11:52:53,"23,285s",PASSED
"click(findTestObject(""1Inicio/img_Configuracion""))",Chrome 91.0.4472.101,,,2021-06-10 11:52:53,2021-06-10 11:52:55,"1,895s",PASSED
delay(3),Chrome 91.0.4472.101,,,2021-06-10 11:52:55,2021-06-10 11:52:58,"3,011s",PASSED
"click(findTestObject(""Configuracion/1Principal/img_Sistema""))",Chrome 91.0.4472.101,,,2021-06-10 11:52:58,2021-06-10 11:53:01,"2,776s",PASSED
delay(3),Chrome 91.0.4472.101,,,2021-06-10 11:53:01,2021-06-10 11:53:04,"3,012s",PASSED
"click(findTestObject(""Configuracion/Sistema/1Principal/img_Parametros Generales""))",Chrome 91.0.4472.101,,,2021-06-10 11:53:04,2021-06-10 11:53:07,"3,417s",PASSED
delay(3),Chrome 91.0.4472.101,,,2021-06-10 11:53:07,2021-06-10 11:53:10,"3,027s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Pestanas/a_Elementos de sistema""))",Chrome 91.0.4472.101,Cambiar pestaña,,2021-06-10 11:53:10,2021-06-10 11:53:11,"0,787s",PASSED
delay(3),Chrome 91.0.4472.101,,,2021-06-10 11:53:11,2021-06-10 11:53:14,"3,009s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtros LLave/span_0filtro llave""))",Chrome 91.0.4472.101,,,2021-06-10 11:53:14,2021-06-10 11:53:15,"0,791s",PASSED
"mouseOver(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtros LLave/span_1Filtro""))",Chrome 91.0.4472.101,,,2021-06-10 11:53:15,2021-06-10 11:53:16,"1,200s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtro 1er valor/span_select""))",Chrome 91.0.4472.101,,,2021-06-10 11:53:16,2021-06-10 11:53:17,"0,881s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtro 1er valor/li_Contiene""))",Chrome 91.0.4472.101,,,2021-06-10 11:53:17,2021-06-10 11:53:18,"0,994s",PASSED
"setText(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtro 1er valor/input_Texto a buscar1""), ""Terminal.TiempoLimiteModal"")",Chrome 91.0.4472.101,Terminal.TiempoLimiteModal,,2021-06-10 11:53:18,2021-06-10 11:53:19,"1,214s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/botones filtro/btn_Filtrar""))",Chrome 91.0.4472.101,,,2021-06-10 11:53:19,2021-06-10 11:53:20,"0,694s",PASSED
delay(2),Chrome 91.0.4472.101,,,2021-06-10 11:53:20,2021-06-10 11:53:22,"2,010s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Cambiar Parametro Valor/a_Editar""))",Chrome 91.0.4472.101,,,2021-06-10 11:53:22,2021-06-10 11:53:23,"0,704s",PASSED
delay(2),Chrome 91.0.4472.101,,,2021-06-10 11:53:23,2021-06-10 11:53:25,"2,006s",PASSED
"setText(findTestObject(""Configuracion/Sistema/Parametros Generales/Cambiar Parametro HHMMSS/input_HHMMSS""), ""00:00:10"")",Chrome 91.0.4472.101,Tiempo en segundos para determinar en cuanto desaparece la ventana modal,,2021-06-10 11:53:25,2021-06-10 11:53:26,"1,248s",PASSED
delay(2),Chrome 91.0.4472.101,,,2021-06-10 11:53:26,2021-06-10 11:53:28,"2,007s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Cambiar Parametro Valor/a_Guardar""))",Chrome 91.0.4472.101,,,2021-06-10 11:53:28,2021-06-10 11:53:29,"1,073s",PASSED
delay(3),Chrome 91.0.4472.101,,,2021-06-10 11:53:29,2021-06-10 11:53:32,"3,007s",PASSED
"click(findTestObject(""1Inicio/a_Inicio""))",Chrome 91.0.4472.101,,,2021-06-10 11:53:32,2021-06-10 11:53:33,"1,322s",PASSED
delay(3),Chrome 91.0.4472.101,,,2021-06-10 11:53:33,2021-06-10 11:53:36,"3,013s",PASSED
"click(findTestObject(""1Inicio/img_Operacion""))",Chrome 91.0.4472.101,,,2021-06-10 11:53:36,2021-06-10 11:53:38,"1,172s",PASSED
delay(3),Chrome 91.0.4472.101,,,2021-06-10 11:53:38,2021-06-10 11:53:41,"3,017s",PASSED
"click(findTestObject(""2 Operacion/Elementos Del Sistema""))",Chrome 91.0.4472.101,,,2021-06-10 11:53:41,2021-06-10 11:53:42,"1,259s",PASSED
delay(3),Chrome 91.0.4472.101,,,2021-06-10 11:53:42,2021-06-10 11:53:45,"3,004s",PASSED
"click(findTestObject(""2 Operacion/Elementos del Sistema/img_Terminales""))",Chrome 91.0.4472.101,,,2021-06-10 11:53:45,2021-06-10 11:53:46,"1,548s",PASSED
delay(3),Chrome 91.0.4472.101,,,2021-06-10 11:53:46,2021-06-10 11:53:49,"3,009s",PASSED
"click(findTestObject(""2 Operacion/Elementos del Sistema/Selectores/00Oficinas/a_Bogota - CIEL""))",Chrome 91.0.4472.101,Escogemos oficina,,2021-06-10 11:53:49,2021-06-10 11:53:51,"1,155s",PASSED
delay(3),Chrome 91.0.4472.101,,,2021-06-10 11:53:51,2021-06-10 11:53:54,"3,011s",PASSED
"click(findTestObject(""2 Operacion/Elementos del Sistema/Terminales/1Terminales menos WorkFlow/a_Terminal PQRS A02""))",Chrome 91.0.4472.101,Abrimos Terminal,,2021-06-10 11:53:54,2021-06-10 11:53:54,"0,601s",PASSED
delay(3),Chrome 91.0.4472.101,,,2021-06-10 11:53:54,2021-06-10 11:53:57,"3,011s",PASSED
"click(findTestObject(""2 Operacion/Elementos del Sistema/Terminales/Terminal/Funciones Adicionales/img_Buscar""))",Chrome 91.0.4472.101,,,2021-06-10 11:53:57,2021-06-10 11:54:00,"2,779s",PASSED
delay(3),Chrome 91.0.4472.101,,,2021-06-10 11:54:00,2021-06-10 11:54:03,"3,009s",PASSED
takeFullPageScreenshot(),Chrome 91.0.4472.101,,,2021-06-10 11:54:03,2021-06-10 11:54:05,"1,519s",PASSED
delay(10),Chrome 91.0.4472.101,,,2021-06-10 11:54:05,2021-06-10 11:54:15,"10,035s",PASSED
takeFullPageScreenshot(),Chrome 91.0.4472.101,,,2021-06-10 11:54:15,2021-06-10 11:54:16,"1,052s",PASSED
delay(3),Chrome 91.0.4472.101,,,2021-06-10 11:54:16,2021-06-10 11:54:19,"3,027s",PASSED
"click(findTestObject(""2 Operacion/Elementos del Sistema/Terminales/Terminal/Funciones Basicas/img_Cerrar""))",Chrome 91.0.4472.101,,,2021-06-10 11:54:19,2021-06-10 11:54:20,"1,205s",PASSED
delay(3),Chrome 91.0.4472.101,,,2021-06-10 11:54:20,2021-06-10 11:54:23,"3,010s",PASSED
"click(findTestObject(""2 Operacion/Elementos del Sistema/Terminales/Terminal/Funciones Basicas/imgCerrar/btn_FindeJornada""))",Chrome 91.0.4472.101,,,2021-06-10 11:54:23,2021-06-10 11:54:24,"1,294s",PASSED
delay(3),Chrome 91.0.4472.101,,,2021-06-10 11:54:24,2021-06-10 11:54:27,"3,005s",PASSED
