Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Campos Adicionales,Chrome 91.0.4472.124,,,2021-07-19 11:47:27,2021-07-19 11:48:32,"1m - 5,047s",FAILED
,,,,,,,
Test Cases/0 Información clientes/Campos Adicionales,Chrome 91.0.4472.124,,,2021-07-19 11:47:28,2021-07-19 11:48:32,"1m - 3,615s",FAILED
"callTestCase(findTestCase(""Inicio Sesion sin variables""), [:], STOP_ON_FAILURE)",Chrome 91.0.4472.124,,,2021-07-19 11:47:30,2021-07-19 11:47:55,"25,068s",PASSED
"click(findTestObject(""1Inicio/img_Configuracion""))",Chrome 91.0.4472.124,,,2021-07-19 11:47:55,2021-07-19 11:47:57,"1,528s",PASSED
delay(3),Chrome 91.0.4472.124,,,2021-07-19 11:47:57,2021-07-19 11:48:00,"3,016s",PASSED
"click(findTestObject(""Configuracion/1Principal/img_Datos Complementarios""))",Chrome 91.0.4472.124,,,2021-07-19 11:48:00,2021-07-19 11:48:01,"0,868s",PASSED
delay(3),Chrome 91.0.4472.124,,,2021-07-19 11:48:01,2021-07-19 11:48:04,"3,010s",PASSED
"click(findTestObject(""Configuracion/Datos Complementarios/img_Campos Adicionales""))",Chrome 91.0.4472.124,,,2021-07-19 11:48:04,2021-07-19 11:48:06,"1,989s",PASSED
delay(3),Chrome 91.0.4472.124,,,2021-07-19 11:48:06,2021-07-19 11:48:09,"3,012s",PASSED
"click(findTestObject(""Configuracion/Datos Complementarios/Campos Adicionales/span_Grupos""))",Chrome 91.0.4472.124,,,2021-07-19 11:48:09,2021-07-19 11:48:10,"0,990s",PASSED
delay(3),Chrome 91.0.4472.124,,,2021-07-19 11:48:10,2021-07-19 11:48:13,"3,022s",PASSED
"click(findTestObject(""Configuracion/Datos Complementarios/Campos Adicionales/2Grupos/a_Seleccionar""))",Chrome 91.0.4472.124,,,2021-07-19 11:48:13,2021-07-19 11:48:14,"0,996s",PASSED
delay(3),Chrome 91.0.4472.124,,,2021-07-19 11:48:14,2021-07-19 11:48:17,"3,024s",PASSED
takeFullPageScreenshot(),Chrome 91.0.4472.124,,,2021-07-19 11:48:17,2021-07-19 11:48:20,"3,301s",PASSED
"scrollToPosition(0, 500)",Chrome 91.0.4472.124,,,2021-07-19 11:48:20,2021-07-19 11:48:20,"0,184s",PASSED
delay(3),Chrome 91.0.4472.124,,,2021-07-19 11:48:20,2021-07-19 11:48:23,"3,013s",PASSED
"scrollToPosition(0, 1200)",Chrome 91.0.4472.124,,,2021-07-19 11:48:23,2021-07-19 11:48:23,"0,131s",PASSED
delay(3),Chrome 91.0.4472.124,,,2021-07-19 11:48:23,2021-07-19 11:48:26,"3,025s",PASSED
"scrollToPosition(0, 500)",Chrome 91.0.4472.124,,,2021-07-19 11:48:26,2021-07-19 11:48:27,"0,187s",PASSED
delay(3),Chrome 91.0.4472.124,,,2021-07-19 11:48:27,2021-07-19 11:48:30,"3,019s",PASSED
"click(findTestObject(""Configuracion/Datos Complementarios/Campos Adicionales/2Grupos/span_Grupos por tipo ente""))",Chrome 91.0.4472.124,,,2021-07-19 11:48:30,2021-07-19 11:48:32,"2,270s",FAILED
