Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Transferir en Terminal,Chrome 92.0.4515.131,,,2021-08-05 13:07:06,2021-08-05 13:08:34,"1m - 28,396s",FAILED
,,,,,,,
Test Cases/0 Atributos/Transferir en Terminal,Chrome 92.0.4515.131,,,2021-08-05 13:07:07,2021-08-05 13:08:34,"1m - 27,147s",FAILED
"callTestCase(findTestCase(""Inicio Sesion sin variables""), [:], STOP_ON_FAILURE)",Chrome 92.0.4515.131,,,2021-08-05 13:07:09,2021-08-05 13:07:34,"25,043s",PASSED
delay(3),Chrome 92.0.4515.131,,,2021-08-05 13:07:34,2021-08-05 13:07:37,"3,065s",PASSED
"click(findTestObject(""1Inicio/img_Operacion""))",Chrome 92.0.4515.131,,,2021-08-05 13:07:37,2021-08-05 13:07:39,"1,729s",PASSED
delay(3),Chrome 92.0.4515.131,,,2021-08-05 13:07:39,2021-08-05 13:07:42,"3,020s",PASSED
"click(findTestObject(""2 Operacion/Elementos Del Sistema""))",Chrome 92.0.4515.131,,,2021-08-05 13:07:42,2021-08-05 13:07:43,"1,326s",PASSED
delay(3),Chrome 92.0.4515.131,,,2021-08-05 13:07:43,2021-08-05 13:07:46,"3,018s",PASSED
"click(findTestObject(""2 Operacion/Elementos del Sistema/img_Selectores""))",Chrome 92.0.4515.131,,,2021-08-05 13:07:46,2021-08-05 13:07:47,"0,996s",PASSED
delay(3),Chrome 92.0.4515.131,,,2021-08-05 13:07:47,2021-08-05 13:07:50,"3,011s",PASSED
"click(findTestObject(""2 Operacion/Elementos del Sistema/Selectores/00Oficinas/a_Bogota - CIEL""))",Chrome 92.0.4515.131,,,2021-08-05 13:07:50,2021-08-05 13:07:51,"1,050s",PASSED
delay(3),Chrome 92.0.4515.131,,,2021-08-05 13:07:51,2021-08-05 13:07:54,"3,033s",PASSED
"click(findTestObject(""2 Operacion/Elementos del Sistema/Selectores/0 Lista de Selectores/a_Abrir Selector""))",Chrome 92.0.4515.131,Abrimos selector,,2021-08-05 13:07:54,2021-08-05 13:07:55,"0,874s",PASSED
delay(5),Chrome 92.0.4515.131,,,2021-08-05 13:07:55,2021-08-05 13:08:00,"5,020s",PASSED
switchToWindowIndex(1),Chrome 92.0.4515.131,Para ir a la ventana del selector abierto,,2021-08-05 13:08:00,2021-08-05 13:08:34,"33,960s",FAILED
