Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
21.Selector.AbrirSelectorPopUp,Chrome 91.0.4472.164,Proceso para abrir el selector 0=PopUp y 1=emergente,,2021-07-22 11:17:06,2021-07-22 11:21:12,"4m - 6,849s",FAILED
,,,,,,,
Test Cases/21.Selector.AbrirSelectorPopUp1,Chrome 91.0.4472.164,,,2021-07-22 11:17:07,2021-07-22 11:19:06,"1m - 59,069s",FAILED
"callTestCase(findTestCase(""Inicio Sesion sin variables""), [:], STOP_ON_FAILURE)",Chrome 91.0.4472.164,,,2021-07-22 11:17:09,2021-07-22 11:17:37,"27,782s",PASSED
"click(findTestObject(""1Inicio/img_Configuracion""))",Chrome 91.0.4472.164,,,2021-07-22 11:17:37,2021-07-22 11:17:40,"2,476s",PASSED
delay(3),Chrome 91.0.4472.164,,,2021-07-22 11:17:40,2021-07-22 11:17:43,"3,017s",PASSED
"click(findTestObject(""Configuracion/1Principal/img_Sistema""))",Chrome 91.0.4472.164,,,2021-07-22 11:17:43,2021-07-22 11:17:44,"1,244s",PASSED
delay(3),Chrome 91.0.4472.164,,,2021-07-22 11:17:44,2021-07-22 11:17:47,"3,012s",PASSED
"click(findTestObject(""Configuracion/Sistema/1Principal/img_Parametros Generales""))",Chrome 91.0.4472.164,,,2021-07-22 11:17:47,2021-07-22 11:17:51,"4,053s",PASSED
delay(3),Chrome 91.0.4472.164,,,2021-07-22 11:17:51,2021-07-22 11:17:54,"3,017s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Pestanas/a_Elementos de sistema""))",Chrome 91.0.4472.164,,,2021-07-22 11:17:54,2021-07-22 11:17:55,"1,224s",PASSED
delay(3),Chrome 91.0.4472.164,,,2021-07-22 11:17:55,2021-07-22 11:17:58,"3,026s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtros LLave/span_0filtro llave""))",Chrome 91.0.4472.164,,,2021-07-22 11:17:58,2021-07-22 11:17:59,"1,291s",PASSED
"mouseOver(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtros LLave/span_1Filtro""))",Chrome 91.0.4472.164,,,2021-07-22 11:18:00,2021-07-22 11:18:02,"1,995s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtro 1er valor/span_select""))",Chrome 91.0.4472.164,,,2021-07-22 11:18:02,2021-07-22 11:18:03,"0,986s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtro 1er valor/li_Contiene""))",Chrome 91.0.4472.164,,,2021-07-22 11:18:03,2021-07-22 11:18:04,"1,618s",PASSED
"setText(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtro 1er valor/input_Texto a buscar1""), ""Selector.Abrir"")",Chrome 91.0.4472.164,Buscar la selector Popup,,2021-07-22 11:18:04,2021-07-22 11:18:06,"1,842s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/botones filtro/btn_Filtrar""))",Chrome 91.0.4472.164,,,2021-07-22 11:18:06,2021-07-22 11:18:07,"1,061s",PASSED
